accelX (mg),accelY (mg),accelZ (mg),gyroX (mdps),gyroY (mdps),gyroZ (mdps),pressure (mbar x100),temp (x100),time HHMMSSms ,lat (deg),lat (min),long (deg),long (min),alt (m x10),,
-50,968,3,-17,1697,341,93326,1900,22433320,53,624125,-111,-4224387,7011,,
,,,,,,,,,,,,,,,
-51,969,6,-17,1627,393,93309,1900,22433360,53,624125,-111,-4224386,7010,,
,,,,,,,,,,,,,,,
-54,966,8,-17,1671,376,93331,1900,22433380,53,624127,-111,-4224383,7010,,
,,,,,,,,,,,,,,,
-53,966,6,-52,1785,393,93314,1900,22433400,53,624128,-111,-4224382,7010,,
,,,,,,,,,,,,,,,
-51,971,5,26,1706,516,93317,1900,22433420,53,624128,-111,-4224380,7010,,
,,,,,,,,,,,,,,,
-53,966,3,87,1645,455,93317,1900,22433460,53,624129,-111,-4224379,7010,,
,,,,,,,,,,,,,,,
-57,969,7,17,1715,420,93320,1899,22433480,53,624129,-111,-4224379,7009,,
,,,,,,,,,,,,,,,
-52,966,5,-8,1802,332,93336,1901,22433500,53,624132,-111,-4224379,7009,,
,,,,,,,,,,,,,,,
-54,969,7,61,1723,490,93318,1900,22433520,53,624132,-111,-4224379,7009,,
,,,,,,,,,,,,,,,
-54,968,4,26,1741,428,93319,1901,22433560,53,624132,-111,-4224378,7009,,
,,,,,,,,,,,,,,,
-55,966,5,-70,1776,385,93328,1901,22433580,53,624132,-111,-4224376,7009,,
,,,,,,,,,,,,,,,
-53,966,5,87,1785,533,93321,1902,22433600,53,624133,-111,-4224375,7009,,
,,,,,,,,,,,,,,,
-54,965,4,52,1828,446,93320,1901,22433620,53,624133,-111,-4224375,7009,,
,,,,,,,,,,,,,,,
-54,966,5,-166,1793,577,93317,1902,22433660,53,624135,-111,-4224373,7009,,
,,,,,,,,,,,,,,,
-53,966,6,43,1680,393,93321,1902,22433680,53,624135,-111,-4224373,7009,,
,,,,,,,,,,,,,,,
-53,967,7,35,1566,455,93330,1902,22433700,53,624136,-111,-4224372,7009,,
,,,,,,,,,,,,,,,
-54,966,5,43,1767,428,93323,1903,22433720,53,624136,-111,-4224372,7009,,
,,,,,,,,,,,,,,,
-53,969,5,105,1802,402,93329,1904,22433760,53,624138,-111,-4224371,7008,,
,,,,,,,,,,,,,,,
-54,966,7,35,1662,385,93320,1903,22433780,53,624139,-111,-4224370,7008,,
,,,,,,,,,,,,,,,
-53,967,5,-131,1540,455,93331,1902,22433800,53,624139,-111,-4224370,7008,,
,,,,,,,,,,,,,,,
-54,967,4,26,1802,428,93323,1903,22433820,53,624139,-111,-4224368,7007,,
,,,,,,,,,,,,,,,
-52,970,8,35,1732,455,93318,1904,22433860,53,624140,-111,-4224367,7007,,
,,,,,,,,,,,,,,,
-55,970,6,8,1662,393,93328,1903,22433880,53,624142,-111,-4224366,7007,,
,,,,,,,,,,,,,,,
-55,968,5,-17,1741,411,93308,1904,22433900,53,624142,-111,-4224364,7006,,
,,,,,,,,,,,,,,,
-54,969,4,0,1750,376,93311,1903,22433920,53,624142,-111,-4224363,7007,,
,,,,,,,,,,,,,,,
-53,966,7,8,1723,367,93316,1904,22433960,53,624143,-111,-4224360,7006,,
,,,,,,,,,,,,,,,
-53,970,4,-87,1758,490,93312,1904,22433980,53,624143,-111,-4224359,7006,,
,,,,,,,,,,,,,,,
-53,969,5,122,1758,490,93320,1904,22434000,53,624143,-111,-4224359,7006,,
,,,,,,,,,,,,,,,
-52,968,5,26,1785,393,93319,1905,22434020,53,624143,-111,-4224357,7006,,
,,,,,,,,,,,,,,,
-51,969,5,17,1750,455,93318,1904,22434060,53,624145,-111,-4224356,7005,,
,,,,,,,,,,,,,,,
-54,969,3,17,1688,420,93318,1904,22434080,53,624143,-111,-4224356,7005,,
,,,,,,,,,,,,,,,
-52,971,5,-26,1785,350,93318,1904,22434100,53,624145,-111,-4224356,7005,,
,,,,,,,,,,,,,,,
-50,969,9,17,1645,411,93319,1905,22434120,53,624146,-111,-4224353,7005,,
,,,,,,,,,,,,,,,
-56,966,6,52,1828,446,93323,1905,22434160,53,624146,-111,-4224352,7004,,
,,,,,,,,,,,,,,,
-51,968,2,70,1636,393,93319,1905,22434180,53,624146,-111,-4224351,7004,,
,,,,,,,,,,,,,,,
-52,969,5,-26,1802,393,93314,1904,22434200,53,624146,-111,-4224351,7004,,
,,,,,,,,,,,,,,,
-51,968,7,-96,1723,402,93324,1905,22434220,53,624147,-111,-4224350,7003,,
,,,,,,,,,,,,,,,
-57,968,6,-113,1627,472,93321,1906,22434260,53,624147,-111,-4224350,7003,,
,,,,,,,,,,,,,,,
-56,969,5,-96,1723,393,93326,1907,22434280,53,624147,-111,-4224349,7003,,
,,,,,,,,,,,,,,,
-52,966,6,-52,1662,280,93324,1905,22434300,53,624147,-111,-4224349,7003,,
,,,,,,,,,,,,,,,
-56,967,5,0,1618,411,93323,1907,22434320,53,624149,-111,-4224347,7002,,
,,,,,,,,,,,,,,,
-54,967,6,17,1758,507,93331,1907,22434360,53,624150,-111,-4224346,7002,,
,,,,,,,,,,,,,,,
-52,967,5,96,1846,428,93328,1907,22434380,53,624150,-111,-4224347,7002,,
,,,,,,,,,,,,,,,
-49,969,6,26,1758,393,93319,1907,22434400,53,624150,-111,-4224345,7002,,
,,,,,,,,,,,,,,,
-54,970,4,-140,1671,533,93316,1908,22434420,53,624150,-111,-4224346,7002,,
,,,,,,,,,,,,,,,
-56,967,6,140,1750,367,93319,1907,22434460,53,624151,-111,-4224345,7001,,
,,,,,,,,,,,,,,,
-51,969,4,-122,1750,446,93320,1908,22434480,53,624151,-111,-4224345,7001,,
,,,,,,,,,,,,,,,
-57,966,4,105,1793,393,93336,1907,22434500,53,624151,-111,-4224344,7001,,
,,,,,,,,,,,,,,,
-57,967,8,148,1802,420,93317,1908,22434520,53,624151,-111,-4224344,7000,,
,,,,,,,,,,,,,,,
-51,969,5,218,1715,376,93324,1907,22434560,53,624153,-111,-4224344,7000,,
,,,,,,,,,,,,,,,
-57,965,5,0,1688,393,93308,1908,22434580,53,624153,-111,-4224344,7000,,
,,,,,,,,,,,,,,,
-54,966,4,17,1776,350,93320,1908,22434600,53,624153,-111,-4224343,6999,,
,,,,,,,,,,,,,,,
-52,966,5,-78,1750,428,93338,1908,22434620,53,624153,-111,-4224344,6999,,
,,,,,,,,,,,,,,,
-52,967,5,17,1758,446,93325,1908,22434660,53,624153,-111,-4224342,6999,,
,,,,,,,,,,,,,,,
-51,971,7,122,1688,481,93329,1908,22434680,53,624153,-111,-4224342,6998,,
,,,,,,,,,,,,,,,
-57,969,6,-8,1723,367,93321,1908,22434700,53,624153,-111,-4224342,6998,,
,,,,,,,,,,,,,,,
-54,968,6,131,1820,481,93320,1908,22434720,53,624153,-111,-4224339,6998,,
,,,,,,,,,,,,,,,
-54,969,5,-2187,1758,393,93309,1909,22434760,53,624153,-111,-4224339,6998,,
,,,,,,,,,,,,,,,
-57,965,4,70,1653,367,93316,1910,22434780,53,624153,-111,-4224339,6997,,
,,,,,,,,,,,,,,,
-54,969,5,-8,1688,367,93329,1910,22434800,53,624153,-111,-4224339,6997,,
,,,,,,,,,,,,,,,
-52,969,5,140,1741,402,93329,1910,22434820,53,624154,-111,-4224339,6997,,
,,,,,,,,,,,,,,,
-56,967,5,43,1706,437,93324,1910,22434860,53,624154,-111,-4224339,6996,,
,,,,,,,,,,,,,,,
-53,968,4,166,1741,463,93322,1911,22434880,53,624154,-111,-4224339,6996,,
,,,,,,,,,,,,,,,
-52,968,5,8,1697,393,93305,1911,22434900,53,624154,-111,-4224339,6996,,
,,,,,,,,,,,,,,,
-54,969,5,52,1688,507,93321,1910,22434920,53,624154,-111,-4224338,6996,,
,,,,,,,,,,,,,,,
-57,968,4,8,1785,481,93322,1911,22434960,53,624157,-111,-4224338,6995,,
,,,,,,,,,,,,,,,
-51,969,3,-17,1855,420,93330,1911,22434980,53,624157,-111,-4224338,6995,,
,,,,,,,,,,,,,,,
-51,966,6,-78,1820,420,93327,1911,22435000,53,624157,-111,-4224337,6994,,
,,,,,,,,,,,,,,,
-54,966,6,-52,1837,402,93324,1912,22435020,53,624157,-111,-4224338,6994,,
,,,,,,,,,,,,,,,
-54,967,6,35,1793,332,93323,1911,22435060,53,624157,-111,-4224337,6994,,
,,,,,,,,,,,,,,,
-52,969,5,26,1785,376,93332,1912,22435080,53,624157,-111,-4224337,6994,,
,,,,,,,,,,,,,,,
-50,969,6,70,1750,385,93315,1912,22435100,53,624157,-111,-4224336,6993,,
,,,,,,,,,,,,,,,
-54,968,6,131,1767,498,93315,1912,22435120,53,624157,-111,-4224336,6993,,
,,,,,,,,,,,,,,,
-53,969,5,-52,1802,437,93320,1912,22435160,53,624157,-111,-4224337,6992,,
,,,,,,,,,,,,,,,
-54,970,8,87,1715,428,93320,1912,22435180,53,624157,-111,-4224337,6992,,
,,,,,,,,,,,,,,,
-52,968,4,78,1583,551,93317,1913,22435200,53,624158,-111,-4224337,6991,,
,,,,,,,,,,,,,,,
-56,969,6,52,1758,490,93326,1913,22435220,53,624158,-111,-4224337,6991,,
,,,,,,,,,,,,,,,
-52,969,9,8,1758,411,93325,1913,22435260,53,624160,-111,-4224336,6991,,
,,,,,,,,,,,,,,,
-52,972,5,87,1811,411,93324,1912,22435280,53,624160,-111,-4224335,6990,,
,,,,,,,,,,,,,,,
-51,967,5,-35,1820,411,93325,1913,22435300,53,624161,-111,-4224334,6990,,
,,,,,,,,,,,,,,,
-54,967,5,43,1828,455,93318,1913,22435320,53,624161,-111,-4224335,6990,,
,,,,,,,,,,,,,,,
-51,968,8,17,1645,463,93330,1913,22435360,53,624161,-111,-4224335,6990,,
,,,,,,,,,,,,,,,
-52,968,4,-61,1715,472,93323,1914,22435380,53,624161,-111,-4224335,6989,,
,,,,,,,,,,,,,,,
-57,969,5,8,1688,437,93310,1913,22435400,53,624161,-111,-4224336,6989,,
,,,,,,,,,,,,,,,
-53,966,4,61,1881,332,93316,1914,22435420,53,624161,-111,-4224336,6989,,
,,,,,,,,,,,,,,,
-54,972,5,78,1741,420,93315,1914,22435460,53,624164,-111,-4224336,6989,,
,,,,,,,,,,,,,,,
-56,968,2,-70,1881,472,93316,1914,22435480,53,624164,-111,-4224335,6988,,
,,,,,,,,,,,,,,,
-54,966,6,96,1785,481,93320,1914,22435500,53,624164,-111,-4224335,6988,,
,,,,,,,,,,,,,,,
-53,969,6,-26,1767,402,93317,1915,22435520,53,624164,-111,-4224335,6988,,
,,,,,,,,,,,,,,,
-53,967,4,70,1750,446,93311,1914,22435560,53,624164,-111,-4224334,6988,,
,,,,,,,,,,,,,,,
-53,966,3,96,1793,367,93318,1915,22435580,53,624164,-111,-4224334,6987,,
,,,,,,,,,,,,,,,
-52,967,5,70,1837,402,93321,1915,22435600,53,624165,-111,-4224332,6987,,
,,,,,,,,,,,,,,,
-53,968,7,-17,1697,437,93318,1916,22435620,53,624167,-111,-4224330,6986,,
,,,,,,,,,,,,,,,
-57,968,4,52,1811,446,93327,1916,22435660,53,624165,-111,-4224330,6986,,
,,,,,,,,,,,,,,,
-52,964,4,43,1723,446,93335,1916,22435680,53,624167,-111,-4224330,6986,,
,,,,,,,,,,,,,,,
-52,964,6,26,1890,428,93314,1916,22435700,53,624167,-111,-4224330,6986,,
,,,,,,,,,,,,,,,
-50,968,8,148,1688,367,93326,1915,22435720,53,624167,-111,-4224329,6986,,
,,,,,,,,,,,,,,,
-57,966,5,-17,1688,411,93323,1916,22435760,53,624168,-111,-4224328,6985,,
,,,,,,,,,,,,,,,
-52,969,7,-26,1750,420,93332,1916,22435780,53,624168,-111,-4224328,6985,,
